id,temp_ar,radiacao_solar,precipitacao_clima,qtd_agua_necessaria,precipitacao_chuva,Qtd_Agua_apos_chuva,hora_irrig,data_irrig,umidade_solo,temp_solo,cidade,ph_solo,herosao,veloc_vento,umidade_relativ,plantacoes_nomes,tipo_plantacao
55624,27 C°,800,1.8,306.3,14.4,305.1,20:59:10,19/04/21,70%,24 C°,Limoeiro do Norte,['neutro'],Falso,3.3,49%,Mamao,Mamao: Fruta
34172,34 C°,940,1.9,633.2,2.5,632.0,10:18:10,05/11/23,79%,23 C°,Limoeiro do Norte,['alcalino'],Falso,4.1,21%,Feijao,Cana-de-Acucar: Cereal
15566,18 C°,740,1.3,224.2,1.0,223.7,07:26:04,21/01/22,40%,20 C°,Limoeiro do Norte,['neutro'],Falso,17.0,43%,Cana-de-Acucar,Mamao: Fruta
01598,33 C°,660,1.6,443.3,17.6,441.4,11:44:25,10/07/20,35%,18 C°,Limoeiro do Norte,['alcalino'],Falso,3.7,66%,Mamao,Cana-de-Acucar: Cereal
50265,35 C°,300,0.6,509.8,1.6,508.1,05:09:41,08/03/23,34%,19 C°,Limoeiro do Norte,['ácido'],Falso,8.3,23%,Cana-de-Acucar,Cana-de-Acucar: Cereal
11692,30 C°,280,0.9,548.4,3.0,547.0,22:22:47,08/10/21,15%,19 C°,Limoeiro do Norte,['alcalino'],Falso,12.8,15%,Banana,Abacaxi: Fruta
10302,17 C°,940,0.5,761.6,0.4,760.4,12:29:05,08/07/20,62%,24 C°,Limoeiro do Norte,['neutro'],Falso,13.4,57%,Mamao,Milho: Cereal
02398,34 C°,180,1.0,603.4,12.6,603.0,16:49:56,31/10/18,45%,18 C°,Limoeiro do Norte,['alcalino'],Falso,13.2,87%,Feijao,Banana: Fruta
54555,20 C°,700,1.9,488.8,11.6,488.5,19:22:20,01/06/18,39%,21 C°,Limoeiro do Norte,['neutro'],Falso,10.4,61%,Mamao,Mamao: Fruta
74687,34 C°,500,0.8,685.8,19.7,684.8,23:44:52,11/08/20,40%,20 C°,Limoeiro do Norte,['neutro'],Falso,8.6,29%,Milho,Mamao: Fruta
34461,27 C°,900,0.8,770.3,17.7,769.5,14:10:59,17/05/22,41%,24 C°,Limoeiro do Norte,['ácido'],Falso,3.4,70%,Abacaxi,Banana: Fruta
83920,21 C°,220,0.8,213.2,8.2,212.7,03:16:03,15/10/21,57%,21 C°,Limoeiro do Norte,['neutro'],Falso,5.8,36%,Mamao,Banana: Fruta
18077,31 C°,820,0.4,789.5,7.4,787.7,18:08:43,17/05/19,13%,21 C°,Limoeiro do Norte,['alcalino'],Falso,6.2,76%,Feijao,Melancia: Fruta
94630,26 C°,720,0.4,251.7,5.9,250.6,09:42:58,11/03/23,56%,17 C°,Limoeiro do Norte,['neutro'],Falso,3.6,24%,Cana-de-Acucar,Melancia: Fruta
04986,35 C°,140,0.2,688.6,3.0,686.9,12:49:51,13/05/18,29%,24 C°,Limoeiro do Norte,['alcalino'],Falso,10.0,10%,Cana-de-Acucar,Melancia: Fruta
03866,35 C°,640,1.3,368.2,2.8,366.6,13:30:01,04/06/18,48%,22 C°,Limoeiro do Norte,['neutro'],Falso,17.7,13%,Banana,Mamao: Fruta
21633,31 C°,200,0.1,279.3,2.6,277.6,23:40:08,13/01/23,58%,22 C°,Limoeiro do Norte,['alcalino'],Falso,9.6,17%,Cana-de-Acucar,Mamao: Fruta
89965,35 C°,1000,1.0,463.9,2.3,463.4,03:56:50,02/01/22,56%,22 C°,Limoeiro do Norte,['neutro'],Falso,8.2,53%,Cana-de-Acucar,Banana: Fruta
17562,29 C°,880,1.0,586.4,4.8,585.3,23:27:19,17/07/22,19%,19 C°,Limoeiro do Norte,['ácido'],Falso,11.1,84%,Milho,Melancia: Fruta
00138,32 C°,660,1.6,428.6,6.1,426.8,23:08:58,25/01/23,15%,24 C°,Limoeiro do Norte,['alcalino'],Falso,11.6,40%,Banana,Mamao: Fruta
14387,23 C°,680,0.1,232.7,19.2,232.1,11:27:32,06/11/23,53%,18 C°,Limoeiro do Norte,['ácido'],Falso,10.2,59%,Melancia,Abacaxi: Fruta
73839,19 C°,340,1.8,559.7,11.6,558.6,13:34:59,14/07/19,40%,23 C°,Limoeiro do Norte,['alcalino'],Falso,10.3,59%,Melancia,Abacaxi: Fruta
53948,18 C°,120,0.8,741.4,19.8,741.2,05:44:33,11/09/21,25%,24 C°,Limoeiro do Norte,['neutro'],Falso,17.8,14%,Mamao,Milho: Cereal
35546,26 C°,540,1.2,429.9,7.4,428.9,01:34:53,26/03/21,48%,24 C°,Limoeiro do Norte,['ácido'],Falso,4.0,44%,Milho,Cana-de-Acucar: Cereal
11470,28 C°,260,0.5,329.8,9.2,328.2,07:36:12,12/12/19,63%,18 C°,Limoeiro do Norte,['neutro'],Falso,17.6,57%,Mamao,Banana: Fruta
83672,21 C°,940,0.6,465.5,6.5,463.8,03:15:15,15/02/18,67%,21 C°,Limoeiro do Norte,['neutro'],Falso,8.6,84%,Abacaxi,Banana: Fruta
47950,34 C°,840,0.8,229.0,3.7,228.0,16:47:45,24/11/22,33%,20 C°,Limoeiro do Norte,['alcalino'],Falso,4.3,34%,Cana-de-Acucar,Melancia: Fruta
88193,23 C°,360,0.3,692.3,2.9,691.2,08:39:12,17/10/23,72%,19 C°,Limoeiro do Norte,['neutro'],Falso,13.9,77%,Cana-de-Acucar,Banana: Fruta
86020,28 C°,120,1.7,695.8,18.9,695.1,04:12:53,26/05/21,77%,22 C°,Limoeiro do Norte,['neutro'],Falso,6.0,82%,Banana,Abacaxi: Fruta
35815,33 C°,500,0.9,552.8,19.7,552.0,23:43:42,17/04/23,22%,23 C°,Limoeiro do Norte,['ácido'],Falso,13.1,23%,Abacaxi,Feijao: Leguminosa
27297,35 C°,560,0.7,411.9,0.9,411.7,05:39:08,31/03/20,58%,22 C°,Limoeiro do Norte,['alcalino'],Falso,12.8,49%,Mamao,Feijao: Leguminosa
44538,26 C°,680,1.6,679.9,3.0,679.0,08:36:19,31/01/22,67%,19 C°,Limoeiro do Norte,['ácido'],Falso,13.4,89%,Melancia,Abacaxi: Fruta
74277,19 C°,380,0.8,532.8,8.5,531.6,22:23:29,10/09/21,72%,19 C°,Limoeiro do Norte,['neutro'],Falso,14.5,14%,Milho,Abacaxi: Fruta
90271,33 C°,100,1.8,695.6,3.7,694.6,03:07:22,30/08/23,52%,18 C°,Limoeiro do Norte,['alcalino'],Falso,3.5,45%,Melancia,Milho: Cereal
30016,24 C°,960,1.4,578.9,7.3,578.8,08:37:56,12/06/19,33%,22 C°,Limoeiro do Norte,['alcalino'],Falso,8.8,49%,Mamao,Abacaxi: Fruta
59421,20 C°,840,0.6,670.6,2.6,669.4,18:53:58,22/03/20,40%,24 C°,Limoeiro do Norte,['neutro'],Falso,7.8,19%,Mamao,Mamao: Fruta
05037,28 C°,480,0.3,559.1,9.1,558.6,15:18:05,21/10/22,59%,19 C°,Limoeiro do Norte,['alcalino'],Falso,8.7,14%,Abacaxi,Mamao: Fruta
23547,27 C°,800,1.5,448.5,5.4,448.0,18:38:22,23/06/21,54%,22 C°,Limoeiro do Norte,['neutro'],Falso,7.2,31%,Abacaxi,Feijao: Leguminosa
08666,33 C°,720,0.2,774.8,7.0,773.6,05:51:27,23/01/21,44%,23 C°,Limoeiro do Norte,['alcalino'],Falso,14.2,80%,Mamao,Mamao: Fruta
99131,23 C°,500,1.6,524.7,1.9,522.9,11:42:52,04/07/21,44%,18 C°,Limoeiro do Norte,['ácido'],Falso,9.6,37%,Mamao,Banana: Fruta
15829,21 C°,240,1.5,563.1,8.6,562.2,16:04:51,26/12/22,10%,24 C°,Limoeiro do Norte,['neutro'],Falso,10.0,47%,Milho,Cana-de-Acucar: Cereal
06955,24 C°,580,0.5,332.3,19.7,330.9,09:54:35,18/01/22,23%,18 C°,Limoeiro do Norte,['alcalino'],Falso,11.2,84%,Abacaxi,Cana-de-Acucar: Cereal
91198,25 C°,780,1.5,575.4,6.6,574.9,17:57:25,18/02/20,49%,22 C°,Limoeiro do Norte,['ácido'],Falso,5.6,79%,Banana,Abacaxi: Fruta
32356,29 C°,640,1.8,543.0,17.5,542.1,16:37:11,16/05/22,68%,17 C°,Limoeiro do Norte,['ácido'],Falso,4.4,38%,Milho,Abacaxi: Fruta
65174,29 C°,140,1.1,310.9,16.9,309.5,05:59:41,14/01/22,28%,20 C°,Limoeiro do Norte,['ácido'],Falso,9.3,36%,Abacaxi,Mamao: Fruta
60213,17 C°,500,0.6,235.8,19.0,234.9,01:56:38,27/11/23,35%,24 C°,Limoeiro do Norte,['neutro'],Falso,5.5,13%,Milho,Banana: Fruta
55869,26 C°,960,1.6,562.6,15.8,561.7,04:31:12,06/12/21,45%,24 C°,Limoeiro do Norte,['neutro'],Falso,5.0,29%,Abacaxi,Banana: Fruta
38365,25 C°,100,1.8,658.2,13.2,658.0,14:56:48,22/11/19,56%,21 C°,Limoeiro do Norte,['alcalino'],Falso,10.6,21%,Cana-de-Acucar,Cana-de-Acucar: Cereal
28662,19 C°,960,0.2,514.0,17.1,513.6,17:07:49,10/10/19,73%,19 C°,Limoeiro do Norte,['alcalino'],Falso,17.6,68%,Banana,Milho: Cereal
85612,31 C°,640,1.2,336.1,1.5,335.3,07:12:20,04/09/22,50%,21 C°,Limoeiro do Norte,['alcalino'],Falso,9.8,58%,Mamao,Mamao: Fruta
79506,29 C°,160,1.9,599.9,9.3,598.2,03:24:40,27/06/19,50%,18 C°,Limoeiro do Norte,['ácido'],Falso,13.3,36%,Abacaxi,Mamao: Fruta
43474,18 C°,940,1.2,248.1,19.8,247.9,01:28:07,17/08/23,22%,22 C°,Limoeiro do Norte,['neutro'],Falso,14.4,40%,Feijao,Banana: Fruta
33033,34 C°,600,1.2,465.1,15.4,463.8,05:31:28,21/10/21,47%,20 C°,Limoeiro do Norte,['alcalino'],Falso,11.8,17%,Milho,Cana-de-Acucar: Cereal
19530,27 C°,600,0.6,298.0,19.2,296.2,07:43:50,09/02/23,39%,22 C°,Limoeiro do Norte,['ácido'],Falso,4.4,81%,Feijao,Banana: Fruta
75848,22 C°,600,1.7,310.7,15.6,309.3,16:15:14,24/10/19,74%,19 C°,Limoeiro do Norte,['neutro'],Falso,3.0,18%,Mamao,Banana: Fruta
64780,33 C°,600,0.4,321.4,17.5,320.0,17:57:23,20/04/23,77%,24 C°,Limoeiro do Norte,['alcalino'],Falso,9.3,41%,Banana,Mamao: Fruta
24873,25 C°,520,1.0,432.0,14.1,431.0,20:37:48,23/11/22,16%,20 C°,Limoeiro do Norte,['neutro'],Falso,17.7,86%,Milho,Milho: Cereal
47926,35 C°,160,1.8,230.7,15.2,229.3,02:12:36,29/03/20,34%,22 C°,Limoeiro do Norte,['ácido'],Falso,6.7,73%,Mamao,Mamao: Fruta
62237,32 C°,640,0.4,438.7,10.5,437.9,23:43:41,23/10/18,11%,18 C°,Limoeiro do Norte,['ácido'],Falso,14.5,39%,Feijao,Milho: Cereal
55690,29 C°,660,1.2,507.0,18.5,505.7,08:47:20,07/03/19,30%,23 C°,Limoeiro do Norte,['neutro'],Falso,6.4,55%,Feijao,Milho: Cereal
72986,26 C°,840,1.8,490.0,16.5,488.9,06:41:35,09/03/23,56%,20 C°,Limoeiro do Norte,['alcalino'],Falso,16.0,27%,Banana,Abacaxi: Fruta
03290,32 C°,940,1.2,429.7,16.9,429.0,18:09:45,15/04/18,20%,19 C°,Limoeiro do Norte,['ácido'],Falso,7.9,28%,Mamao,Abacaxi: Fruta
76598,35 C°,580,0.6,703.5,13.5,702.5,13:22:42,20/11/22,62%,24 C°,Limoeiro do Norte,['alcalino'],Falso,15.6,29%,Cana-de-Acucar,Melancia: Fruta
59213,24 C°,980,0.4,287.2,6.1,286.6,23:57:46,22/01/21,52%,19 C°,Limoeiro do Norte,['ácido'],Falso,5.9,84%,Melancia,Banana: Fruta
62929,20 C°,180,1.5,503.4,0.7,502.5,13:09:58,13/09/21,60%,18 C°,Limoeiro do Norte,['alcalino'],Falso,4.1,43%,Mamao,Mamao: Fruta
58349,26 C°,340,1.7,237.2,18.7,236.1,17:31:35,13/01/18,61%,22 C°,Limoeiro do Norte,['alcalino'],Falso,14.6,20%,Mamao,Feijao: Leguminosa
35697,26 C°,240,1.3,242.7,11.7,241.9,17:45:02,08/09/20,23%,24 C°,Limoeiro do Norte,['neutro'],Falso,16.7,16%,Mamao,Feijao: Leguminosa
98870,22 C°,620,1.8,544.3,6.0,542.6,19:56:32,18/02/20,37%,19 C°,Limoeiro do Norte,['alcalino'],Falso,11.6,57%,Mamao,Milho: Cereal
16466,27 C°,780,0.2,539.6,3.0,538.7,06:12:13,07/08/18,75%,18 C°,Limoeiro do Norte,['alcalino'],Falso,7.2,38%,Milho,Melancia: Fruta
94563,17 C°,240,1.7,726.8,16.6,726.0,19:30:20,19/11/19,80%,22 C°,Limoeiro do Norte,['neutro'],Falso,7.3,76%,Mamao,Milho: Cereal
61285,19 C°,360,0.3,534.7,16.7,532.9,22:01:27,30/10/19,35%,20 C°,Limoeiro do Norte,['ácido'],Falso,13.4,19%,Banana,Abacaxi: Fruta
79793,18 C°,820,0.9,775.9,16.3,774.1,10:40:35,31/10/20,14%,21 C°,Limoeiro do Norte,['alcalino'],Falso,5.6,14%,Mamao,Mamao: Fruta
43815,28 C°,440,1.2,229.2,12.9,228.8,02:10:12,27/04/18,12%,18 C°,Limoeiro do Norte,['neutro'],Falso,6.1,11%,Feijao,Mamao: Fruta
73970,25 C°,440,0.2,258.8,7.3,258.4,07:11:43,23/11/19,26%,21 C°,Limoeiro do Norte,['neutro'],Falso,8.7,23%,Melancia,Mamao: Fruta
29524,29 C°,420,0.1,226.4,6.1,225.3,05:05:45,16/06/19,76%,23 C°,Limoeiro do Norte,['neutro'],Falso,7.9,62%,Abacaxi,Melancia: Fruta
29085,35 C°,560,1.2,311.2,0.2,310.5,11:09:31,27/12/22,12%,22 C°,Limoeiro do Norte,['neutro'],Falso,6.1,71%,Mamao,Milho: Cereal
93191,35 C°,560,1.1,524.8,16.7,524.4,02:58:42,08/09/22,41%,20 C°,Limoeiro do Norte,['ácido'],Falso,16.1,20%,Mamao,Mamao: Fruta
14267,21 C°,660,1.5,587.3,1.7,586.5,20:51:40,28/05/21,71%,21 C°,Limoeiro do Norte,['neutro'],Falso,4.9,90%,Cana-de-Acucar,Abacaxi: Fruta
21171,24 C°,500,1.7,227.4,12.6,226.2,16:07:49,30/01/20,16%,17 C°,Limoeiro do Norte,['neutro'],Falso,12.1,51%,Melancia,Banana: Fruta
02199,21 C°,160,1.1,767.6,10.1,766.4,02:55:18,11/09/18,64%,20 C°,Limoeiro do Norte,['neutro'],Falso,16.8,25%,Abacaxi,Milho: Cereal
84549,34 C°,140,1.4,705.3,10.5,703.7,22:01:40,14/02/19,56%,24 C°,Limoeiro do Norte,['ácido'],Falso,12.8,65%,Abacaxi,Mamao: Fruta
36785,27 C°,560,1.0,378.0,18.5,376.2,19:34:34,11/01/20,20%,22 C°,Limoeiro do Norte,['neutro'],Falso,4.5,31%,Mamao,Banana: Fruta
47708,33 C°,180,0.6,246.3,0.6,245.3,03:39:31,25/06/19,64%,24 C°,Limoeiro do Norte,['alcalino'],Falso,15.5,76%,Abacaxi,Melancia: Fruta
88275,33 C°,680,0.7,301.9,15.5,300.8,15:26:07,07/09/21,41%,21 C°,Limoeiro do Norte,['alcalino'],Falso,5.5,75%,Feijao,Cana-de-Acucar: Cereal
88545,22 C°,880,1.9,276.2,1.0,275.9,19:02:16,30/08/23,26%,24 C°,Limoeiro do Norte,['alcalino'],Falso,16.1,20%,Mamao,Melancia: Fruta
34979,21 C°,300,1.5,274.0,0.8,272.8,15:45:47,21/05/23,69%,17 C°,Limoeiro do Norte,['alcalino'],Falso,3.7,15%,Mamao,Milho: Cereal
84017,34 C°,720,1.8,511.1,8.6,509.5,03:22:55,01/02/20,38%,21 C°,Limoeiro do Norte,['neutro'],Falso,3.2,38%,Milho,Banana: Fruta
31962,26 C°,320,1.2,347.5,1.3,346.9,19:54:34,16/05/22,12%,23 C°,Limoeiro do Norte,['ácido'],Falso,4.6,36%,Cana-de-Acucar,Banana: Fruta
08948,35 C°,780,1.2,414.9,15.8,414.0,22:10:18,12/08/22,78%,24 C°,Limoeiro do Norte,['alcalino'],Falso,6.9,19%,Abacaxi,Cana-de-Acucar: Cereal
33991,34 C°,420,0.2,793.7,10.6,793.1,04:21:12,15/06/18,71%,20 C°,Limoeiro do Norte,['alcalino'],Falso,12.4,38%,Mamao,Mamao: Fruta
29667,19 C°,140,0.2,610.6,0.6,609.6,01:49:44,02/12/18,64%,21 C°,Limoeiro do Norte,['ácido'],Falso,6.7,45%,Mamao,Mamao: Fruta
98854,27 C°,980,0.6,769.4,0.8,769.2,06:28:34,27/08/19,34%,24 C°,Limoeiro do Norte,['ácido'],Falso,12.9,35%,Abacaxi,Melancia: Fruta
84768,27 C°,640,0.2,285.5,12.3,285.4,05:41:29,12/06/21,53%,19 C°,Limoeiro do Norte,['neutro'],Falso,17.1,58%,Abacaxi,Mamao: Fruta
87417,28 C°,800,1.0,429.3,16.1,428.5,02:47:58,21/09/21,47%,19 C°,Limoeiro do Norte,['neutro'],Falso,5.9,13%,Melancia,Mamao: Fruta
62816,30 C°,560,0.6,532.8,8.8,532.3,21:55:01,06/08/19,41%,23 C°,Limoeiro do Norte,['ácido'],Falso,15.5,41%,Milho,Abacaxi: Fruta
21208,23 C°,300,1.0,246.1,11.1,245.3,20:08:26,06/09/18,56%,17 C°,Limoeiro do Norte,['ácido'],Falso,12.7,60%,Feijao,Abacaxi: Fruta
89148,19 C°,580,0.6,202.5,16.0,201.6,19:45:20,30/10/23,21%,19 C°,Limoeiro do Norte,['ácido'],Falso,10.6,11%,Milho,Mamao: Fruta
94139,28 C°,300,1.7,602.3,12.2,601.8,22:35:37,24/06/21,54%,23 C°,Limoeiro do Norte,['alcalino'],Falso,16.5,63%,Feijao,Milho: Cereal
00227,20 C°,320,1.5,585.1,4.5,583.3,00:05:41,31/05/19,80%,21 C°,Limoeiro do Norte,['alcalino'],Falso,5.8,24%,Melancia,Banana: Fruta
58582,18 C°,600,1.8,446.5,12.3,445.7,19:19:13,06/05/23,50%,20 C°,Limoeiro do Norte,['alcalino'],Falso,12.3,65%,Mamao,Abacaxi: Fruta
06874,20 C°,300,1.1,493.8,12.6,492.8,10:28:23,18/06/20,27%,17 C°,Limoeiro do Norte,['neutro'],Falso,12.6,23%,Milho,Cana-de-Acucar: Cereal
22059,18 C°,1000,0.1,449.3,14.7,448.0,17:44:23,17/10/21,41%,19 C°,Limoeiro do Norte,['neutro'],Falso,13.3,72%,Melancia,Milho: Cereal
60733,26 C°,660,1.1,214.4,12.4,213.3,03:32:57,29/03/18,52%,23 C°,Limoeiro do Norte,['ácido'],Falso,3.6,60%,Banana,Milho: Cereal
24275,27 C°,980,1.7,401.2,19.4,399.8,13:08:18,17/06/22,65%,19 C°,Limoeiro do Norte,['neutro'],Falso,6.4,90%,Milho,Abacaxi: Fruta
89211,21 C°,120,0.8,306.2,3.9,304.8,20:07:17,12/04/22,72%,22 C°,Limoeiro do Norte,['ácido'],Falso,6.2,53%,Melancia,Melancia: Fruta
69701,23 C°,100,1.8,259.1,19.0,257.9,09:31:00,28/11/18,65%,22 C°,Limoeiro do Norte,['alcalino'],Falso,6.0,87%,Milho,Banana: Fruta
56135,26 C°,940,0.7,774.0,10.8,772.8,09:51:29,21/11/21,12%,23 C°,Limoeiro do Norte,['ácido'],Falso,12.3,10%,Banana,Cana-de-Acucar: Cereal
91428,32 C°,300,1.8,559.6,13.4,558.4,16:57:45,16/07/22,39%,17 C°,Limoeiro do Norte,['neutro'],Falso,16.5,74%,Mamao,Mamao: Fruta
13753,23 C°,860,1.0,637.2,2.0,635.7,12:17:09,26/06/21,29%,17 C°,Limoeiro do Norte,['neutro'],Falso,13.0,65%,Abacaxi,Cana-de-Acucar: Cereal
37246,27 C°,740,0.8,389.2,7.6,388.1,21:19:38,12/05/21,34%,24 C°,Limoeiro do Norte,['alcalino'],Falso,11.3,52%,Mamao,Melancia: Fruta
79929,19 C°,720,1.3,435.9,15.4,434.6,17:53:40,23/02/22,22%,22 C°,Limoeiro do Norte,['ácido'],Falso,4.0,29%,Mamao,Mamao: Fruta
51132,22 C°,600,1.2,342.2,14.1,341.7,17:17:45,06/10/18,70%,21 C°,Limoeiro do Norte,['ácido'],Falso,8.8,39%,Melancia,Mamao: Fruta
97282,27 C°,560,0.2,258.2,0.8,258.1,00:34:51,24/12/23,73%,23 C°,Limoeiro do Norte,['alcalino'],Falso,4.3,62%,Banana,Feijao: Leguminosa
10109,34 C°,960,0.9,307.4,10.9,305.9,20:32:55,29/11/22,37%,22 C°,Limoeiro do Norte,['neutro'],Falso,11.6,24%,Melancia,Feijao: Leguminosa
26732,17 C°,140,1.5,678.5,1.8,678.3,12:33:41,03/08/20,30%,19 C°,Limoeiro do Norte,['ácido'],Falso,12.6,51%,Feijao,Feijao: Leguminosa
27238,17 C°,880,0.7,606.5,19.9,605.6,06:39:40,08/11/20,28%,21 C°,Limoeiro do Norte,['neutro'],Falso,4.1,23%,Mamao,Feijao: Leguminosa
46502,24 C°,240,0.5,528.2,17.9,526.7,05:01:52,19/06/21,70%,17 C°,Limoeiro do Norte,['neutro'],Falso,12.6,68%,Cana-de-Acucar,Banana: Fruta
63843,23 C°,460,1.3,485.1,0.4,484.4,20:03:51,15/04/20,15%,20 C°,Limoeiro do Norte,['alcalino'],Falso,12.4,49%,Milho,Melancia: Fruta
39600,24 C°,560,1.7,753.5,17.2,752.9,13:51:59,23/07/23,11%,19 C°,Limoeiro do Norte,['neutro'],Falso,17.0,69%,Mamao,Feijao: Leguminosa
41724,17 C°,780,1.7,243.6,18.4,243.2,03:35:04,25/09/18,24%,23 C°,Limoeiro do Norte,['ácido'],Falso,5.4,77%,Banana,Mamao: Fruta
63184,32 C°,580,1.7,368.4,7.1,367.1,09:02:04,30/09/23,33%,20 C°,Limoeiro do Norte,['alcalino'],Falso,8.3,31%,Mamao,Abacaxi: Fruta
71387,26 C°,800,1.9,410.0,14.4,408.2,14:39:29,19/12/20,31%,18 C°,Limoeiro do Norte,['neutro'],Falso,12.4,24%,Melancia,Milho: Cereal
63196,30 C°,160,0.4,669.5,8.8,668.9,23:12:11,14/12/18,38%,23 C°,Limoeiro do Norte,['alcalino'],Falso,15.0,35%,Milho,Abacaxi: Fruta
80314,28 C°,840,0.7,795.5,13.1,794.1,02:13:38,04/04/19,44%,18 C°,Limoeiro do Norte,['neutro'],Falso,16.7,14%,Mamao,Mamao: Fruta
44877,26 C°,780,0.9,344.4,6.8,343.9,23:15:30,18/05/18,33%,17 C°,Limoeiro do Norte,['alcalino'],Falso,13.0,39%,Mamao,Mamao: Fruta
97519,18 C°,400,1.3,724.6,6.5,723.8,17:52:06,08/07/20,35%,18 C°,Limoeiro do Norte,['alcalino'],Falso,3.6,75%,Cana-de-Acucar,Milho: Cereal
20676,25 C°,760,1.4,698.4,8.5,698.2,07:32:28,17/07/18,20%,19 C°,Limoeiro do Norte,['ácido'],Falso,16.0,39%,Feijao,Abacaxi: Fruta
79647,35 C°,920,0.9,334.8,2.9,333.3,06:26:40,21/02/18,44%,19 C°,Limoeiro do Norte,['ácido'],Falso,3.9,31%,Melancia,Milho: Cereal
19568,22 C°,180,0.5,439.6,16.6,439.0,05:20:02,16/03/19,25%,23 C°,Limoeiro do Norte,['neutro'],Falso,10.1,69%,Mamao,Feijao: Leguminosa
48800,25 C°,660,1.2,445.8,7.0,444.0,01:13:54,03/04/18,66%,24 C°,Limoeiro do Norte,['ácido'],Falso,16.4,52%,Mamao,Cana-de-Acucar: Cereal
63705,33 C°,320,1.1,786.9,8.0,786.3,23:31:42,14/02/23,73%,23 C°,Limoeiro do Norte,['alcalino'],Falso,6.4,14%,Banana,Mamao: Fruta
78484,23 C°,580,0.6,308.5,17.9,307.5,03:11:31,25/04/22,67%,22 C°,Limoeiro do Norte,['ácido'],Falso,16.4,41%,Mamao,Abacaxi: Fruta
19703,35 C°,420,1.8,679.5,9.9,677.6,03:08:15,20/05/18,80%,19 C°,Limoeiro do Norte,['neutro'],Falso,13.3,68%,Melancia,Milho: Cereal
52807,20 C°,980,1.9,400.5,10.9,399.9,02:18:42,07/10/21,58%,22 C°,Limoeiro do Norte,['alcalino'],Falso,4.5,80%,Mamao,Mamao: Fruta
28722,18 C°,980,1.9,638.5,19.1,638.0,16:54:03,09/02/19,52%,18 C°,Limoeiro do Norte,['neutro'],Falso,10.6,76%,Cana-de-Acucar,Mamao: Fruta
78981,28 C°,600,0.5,452.0,17.7,450.8,13:08:32,25/01/22,27%,17 C°,Limoeiro do Norte,['neutro'],Falso,4.4,34%,Banana,Melancia: Fruta
04519,34 C°,180,0.8,547.0,3.4,546.2,09:18:14,20/04/23,41%,18 C°,Limoeiro do Norte,['alcalino'],Falso,9.5,87%,Abacaxi,Banana: Fruta
11947,23 C°,560,1.6,699.6,9.5,698.4,02:36:48,18/01/19,48%,22 C°,Limoeiro do Norte,['alcalino'],Falso,12.1,23%,Feijao,Feijao: Leguminosa
44941,19 C°,560,1.9,682.5,19.4,681.5,09:12:09,11/08/18,72%,23 C°,Limoeiro do Norte,['alcalino'],Falso,15.9,88%,Cana-de-Acucar,Cana-de-Acucar: Cereal
60655,18 C°,1000,1.0,719.9,7.4,719.7,15:52:36,20/12/20,15%,22 C°,Limoeiro do Norte,['alcalino'],Falso,11.3,90%,Mamao,Feijao: Leguminosa
23581,30 C°,960,1.7,235.8,7.4,234.1,13:27:00,27/05/18,64%,18 C°,Limoeiro do Norte,['ácido'],Falso,6.0,59%,Abacaxi,Feijao: Leguminosa
44993,20 C°,800,1.0,615.2,3.9,615.0,19:05:40,05/10/18,70%,20 C°,Limoeiro do Norte,['alcalino'],Falso,4.9,24%,Banana,Milho: Cereal
45970,20 C°,120,0.8,284.0,2.3,282.7,12:53:32,07/12/22,50%,22 C°,Limoeiro do Norte,['alcalino'],Falso,14.4,69%,Melancia,Feijao: Leguminosa
72608,35 C°,340,0.8,449.5,14.8,449.1,20:36:50,24/04/20,63%,20 C°,Limoeiro do Norte,['ácido'],Falso,7.2,43%,Abacaxi,Cana-de-Acucar: Cereal
94927,33 C°,420,0.2,529.2,15.4,527.4,01:18:00,30/04/18,63%,21 C°,Limoeiro do Norte,['ácido'],Falso,10.5,45%,Cana-de-Acucar,Abacaxi: Fruta
14840,17 C°,240,0.5,441.6,19.4,441.0,19:41:16,05/12/23,73%,18 C°,Limoeiro do Norte,['ácido'],Falso,11.3,45%,Feijao,Melancia: Fruta
70765,19 C°,200,1.3,511.8,15.5,510.2,23:38:43,07/11/20,18%,21 C°,Limoeiro do Norte,['ácido'],Falso,6.4,79%,Mamao,Feijao: Leguminosa
54542,19 C°,100,1.2,797.9,4.9,796.9,20:05:31,13/04/22,35%,17 C°,Limoeiro do Norte,['neutro'],Falso,6.5,49%,Milho,Feijao: Leguminosa
95346,26 C°,440,1.1,281.1,0.8,280.0,12:54:31,12/10/19,52%,21 C°,Limoeiro do Norte,['neutro'],Falso,15.4,13%,Abacaxi,Melancia: Fruta
00503,25 C°,640,0.4,605.3,19.7,605.0,03:24:53,23/11/21,72%,23 C°,Limoeiro do Norte,['alcalino'],Falso,10.1,21%,Banana,Melancia: Fruta
41212,29 C°,840,1.2,437.6,6.8,436.6,14:48:04,28/06/20,46%,22 C°,Limoeiro do Norte,['alcalino'],Falso,7.1,64%,Cana-de-Acucar,Banana: Fruta
98246,28 C°,860,0.9,279.8,6.2,278.7,16:16:59,06/01/19,16%,21 C°,Limoeiro do Norte,['neutro'],Falso,7.5,42%,Cana-de-Acucar,Feijao: Leguminosa
